zip,"Estimated percent of all people age 25-34, between 2014-2018.","Estimated percent of all people age 35-44, between 2014-2018.","Estimated percent of all people age 45-54, between 2014-2018.","Estimated percent of all people age 55-64, between 2014-2018.","Estimated percent of all people 65 or older, between 2014-2018.",Estimated typical (median) age of all people between 2013-2017.
01520,11.273333333333333,11.676666666666668,14.741666666666667,16.2,16.44333333333333,42.0
01521,10.61,12.26,15.66,16.13,15.61,44.0
01522,9.773333333333333,11.453333333333333,16.05333333333333,14.206666666666665,16.99,42.0
01523,9.398,12.322,18.108,14.456,15.198000000000002,42.4
01524,11.732500000000002,10.79,14.9125,17.0575,15.945,44.0
01525,10.49,11.39,18.76,14.56,12.94,42.0
01526,9.88,11.55,22.5,11.68,11.79,43.0
01527,12.3325,11.86,15.72625,14.695000000000002,16.85,42.375
01529,12.43,11.63,16.93,16.5,11.54,42.0
01531,11.405,8.665,15.685,19.865000000000002,16.189999999999998,46.0
01532,11.91125,13.04875,15.837499999999999,13.165000000000001,15.301250000000001,42.0
01534,11.034000000000002,12.206,15.559999999999999,15.492,14.585999999999999,42.6
01535,13.71,8.639999999999999,16.346666666666668,15.406666666666666,18.086666666666666,44.666666666666664
01536,10.777499999999998,13.6975,16.645,14.085,13.635000000000002,40.75
01537,12.26,13.29,14.38,15.48,11.84,40.0
01538,13.29,13.26,19.0,10.56,12.68,39.0
01540,11.82,12.023333333333333,14.276666666666666,14.746666666666668,13.986666666666665,38.666666666666664
01541,7.73,9.61,17.69,18.33,20.53,48.0
01542,12.316666666666668,11.323333333333332,15.340000000000002,16.53,13.916666666666666,43.0
01543,11.51,11.76,20.41,11.33,10.72,40.0
01545,11.274444444444445,13.58222222222222,14.993333333333332,14.247777777777777,15.082222222222223,40.888888888888886
01546,12.31,15.08,11.43,15.84,16.97,42.0
01550,14.11,12.074,13.802000000000001,12.88,15.972,39.0
01560,11.69,14.625,18.105,13.0,13.515,41.0
01561,12.67,12.93,12.79,15.54,17.01,40.0
01562,11.920000000000002,11.9675,14.485,17.717499999999998,16.79,44.5
01564,9.469999999999999,12.96,16.585,15.145,17.19,42.5
01566,9.14,12.855,14.355,12.425,23.05,46.0
01568,10.799999999999999,14.386666666666665,17.576666666666668,13.01,14.123333333333335,41.333333333333336
01569,11.879999999999999,11.649999999999999,17.67,14.240000000000002,12.844999999999999,41.0
01570,11.79142857142857,12.95142857142857,14.12857142857143,14.185714285714287,15.68142857142857,39.714285714285715
01571,11.362499999999999,12.9925,13.9525,14.374999999999998,15.334999999999999,39.75
01581,13.116,12.627999999999998,15.175999999999998,13.856,12.978,40.2
01583,12.261999999999999,13.485999999999999,15.45,15.708000000000002,16.788,43.2
01585,13.445,11.23,17.5,13.915,17.795,43.5
01586,15.65,13.0,13.91,11.7,15.89,39.0
01588,11.325,11.89,16.69,14.110000000000001,14.8325,42.75
01590,8.815,11.998333333333333,18.13,15.531666666666668,15.003333333333332,44.0
01601,26.04,8.1,12.27,9.43,11.85,33.0
01602,13.670909090909094,12.066363636363635,14.025454545454545,14.158181818181816,16.30909090909091,39.81818181818182
01603,14.557692307692308,12.39846153846154,15.463076923076924,12.374615384615385,13.617692307692307,38.76923076923077
01604,19.762,12.466000000000001,13.389999999999999,11.492666666666668,12.737333333333332,35.46666666666667
01605,16.533333333333335,10.843333333333334,12.722499999999998,12.099166666666667,13.667500000000002,36.583333333333336
01606,15.836666666666666,11.757777777777777,12.512222222222222,12.335555555555555,13.771111111111113,37.44444444444444
01607,13.864285714285714,10.527142857142858,12.808571428571428,11.505714285714287,12.245714285714286,36.57142857142857
01608,20.503999999999998,11.088,14.127999999999997,10.106,9.546000000000001,32.4
01609,15.785555555555558,11.324444444444444,13.309999999999999,12.49888888888889,14.387777777777776,37.666666666666664
01610,16.201333333333334,10.606,12.478666666666667,9.398,9.821333333333333,33.06666666666667
01611,12.33,12.616666666666665,16.963333333333335,13.773333333333332,18.03,44.0
01612,12.077499999999999,9.8675,12.555,13.247499999999999,15.257499999999999,38.0
01613,26.04,8.1,12.27,9.43,11.85,33.0
01614,26.04,8.1,12.27,9.43,11.85,33.0
01653,13.25,6.98,13.69,12.59,19.66,42.0
01655,20.87,10.88,11.15,11.71,22.77,40.0
01701,10.242222222222221,11.528888888888888,15.933333333333334,15.002222222222223,17.549999999999997,42.22222222222222
01702,16.044999999999998,14.659166666666664,12.987499999999999,12.189999999999998,13.235,36.5
01703,12.94,13.02,17.45,12.77,20.23,41.0
01704,25.69,11.38,10.42,8.87,22.04,36.0
01718,11.81,16.06,14.93,12.67,16.39,42.0
01719,10.45,13.365,17.505,15.855,13.015,44.0
01720,8.776923076923076,12.92153846153846,17.237692307692306,15.677692307692306,15.54076923076923,44.30769230769231
01721,10.13,15.12,15.656666666666666,14.196666666666667,14.963333333333333,41.333333333333336
01730,12.024000000000001,14.318000000000001,13.288,12.298,15.404,40.8
01731,12.723333333333334,15.956666666666665,13.540000000000001,9.156666666666666,10.13,36.666666666666664
01740,9.386666666666667,12.656666666666666,16.763333333333332,15.87,14.726666666666667,43.666666666666664
01741,6.220000000000001,10.7,18.145,17.43,17.884999999999998,48.0
01742,7.828,13.584,15.734,15.986,18.374000000000002,45.8
01745,9.02,9.96,19.42,14.44,15.82,43.0
01746,7.936666666666667,14.206666666666665,16.316666666666666,15.43,14.686666666666667,42.0
01747,9.462499999999999,13.8375,13.995000000000001,14.49,16.4525,41.75
01748,10.848333333333334,14.658333333333331,16.851666666666667,13.563333333333334,11.556666666666665,39.666666666666664
01749,11.2375,13.107499999999998,15.445,14.77125,17.69875,44.125
01752,15.008333333333333,13.324999999999998,15.99,13.583333333333334,14.504999999999997,40.666666666666664
01754,11.42,12.280000000000001,16.959999999999997,15.136666666666665,15.983333333333333,43.333333333333336
01756,9.443333333333333,11.353333333333333,17.336666666666666,15.836666666666666,14.589999999999998,43.333333333333336
01757,12.794285714285715,13.894285714285715,14.37571428571429,13.36,14.768571428571429,40.142857142857146
01760,13.233636363636363,13.520909090909093,15.391818181818183,13.297272727272725,15.223636363636361,40.45454545454545
01770,5.86,13.385,17.295,16.310000000000002,16.365000000000002,44.5
01772,10.403333333333334,11.136666666666665,16.330000000000002,14.756666666666666,15.93,42.666666666666664
01773,7.458,11.389999999999999,16.502,16.772,19.678,46.8
01775,11.42,12.28,16.959999999999997,15.136666666666668,15.983333333333333,43.333333333333336
01776,7.3028571428571425,12.801428571428572,16.574285714285715,15.29142857142857,18.965714285714284,45.285714285714285
01778,6.042857142857143,12.20142857142857,15.291428571428572,15.277142857142854,19.274285714285718,45.0
01784,7.95,15.21,19.64,15.28,9.29,40.0
01801,12.973333333333334,13.56,14.948333333333332,13.051666666666668,17.27583333333333,41.916666666666664
01803,14.224285714285713,11.122857142857143,14.59142857142857,12.980000000000002,18.717142857142854,42.142857142857146
01805,12.48,8.36,15.28,13.68,24.9,47.0
01810,9.896363636363636,11.898181818181818,16.567272727272726,13.785454545454543,15.163636363636364,41.27272727272727
01812,4.35,12.3,20.61,14.13,15.63,45.0
01821,13.325555555555555,11.767777777777777,16.865555555555556,13.902222222222221,15.896666666666667,41.55555555555556
01822,12.57,12.29,17.12,12.55,17.56,42.0
01824,10.308181818181819,12.022727272727273,15.911818181818179,15.27181818181818,16.534545454545455,43.45454545454545
01826,14.081666666666669,12.478333333333333,13.472499999999998,13.557500000000003,13.421666666666667,38.166666666666664
01827,8.32,12.219999999999999,20.335,14.215,13.075,42.5
01830,14.783333333333331,13.930000000000001,13.389999999999999,13.184444444444445,13.577777777777778,39.55555555555556
01831,19.2,14.37,7.27,12.42,8.67,33.0
01832,15.448333333333332,13.118333333333332,13.188333333333333,13.745000000000003,11.941666666666668,37.5
01833,9.252857142857142,11.232857142857142,17.451428571428572,16.995714285714286,16.117142857142856,45.42857142857143
01834,9.184999999999999,10.36,16.22,17.33,14.92,42.5
01835,14.46,13.686666666666667,14.893333333333333,14.69,11.543333333333331,39.333333333333336
01840,13.596666666666666,12.045,12.011666666666668,10.491666666666665,11.763333333333334,33.5
01841,14.224374999999997,13.39375,12.278125,10.123750000000001,10.59,32.625
01842,12.7,13.9,11.71,12.87,17.03,36.0
01843,14.295,13.46125,12.944999999999999,11.844999999999999,11.957500000000001,34.625
01844,12.494545454545454,13.280909090909091,13.814545454545454,12.83409090909091,12.969090909090909,37.13636363636363
01845,12.601428571428572,11.461428571428572,15.145714285714286,13.334285714285713,14.74,39.42857142857143
01850,16.701999999999998,12.070000000000002,13.762,10.783999999999999,10.94,33.4
01851,18.189,12.175,13.386000000000001,12.265,11.1,35.2
01852,14.763571428571428,13.327142857142857,13.094285714285714,12.958571428571428,11.728571428571428,36.07142857142857
01853,16.79,14.98,13.9,9.65,11.38,35.0
01854,15.167272727272724,11.682727272727272,13.07727272727273,11.499090909090908,11.733636363636363,34.72727272727273
01860,8.676666666666668,11.056666666666667,21.126666666666665,14.469999999999999,16.683333333333334,46.0
01862,14.8675,11.155,17.7525,13.552499999999998,16.5325,41.75
01863,9.218,12.466,17.384,14.309999999999999,18.132,44.6
01864,9.799999999999999,12.96,15.653333333333334,16.453333333333333,15.71,44.0
01865,16.91,13.29,15.5,11.95,13.76,39.0
01866,12.65,10.53,14.17,16.3,18.89,42.0
01867,9.790000000000001,12.809999999999999,16.916,15.413999999999998,17.752,43.2
01876,11.370000000000001,12.538461538461537,15.708461538461538,15.98,15.75923076923077,42.92307692307692
01879,10.597999999999999,12.685999999999998,17.868000000000002,15.047999999999998,13.366,41.8
01880,11.091818181818182,13.052727272727271,15.390909090909092,14.94,18.91818181818182,44.27272727272727
01885,5.19,11.56,17.9,16.96,17.32,46.0
01886,8.736666666666668,13.083333333333334,18.371111111111112,14.362222222222222,14.2,43.111111111111114
01887,13.515714285714285,10.178571428571429,14.35,16.397142857142857,16.152857142857144,42.142857142857146
01888,18.78,13.53,13.08,9.71,11.2,33.0
01889,11.09,17.57,14.38,17.1,13.92,43.0
01890,9.162500000000001,12.60875,17.466250000000002,12.391250000000001,17.36875,43.5
01899,4.35,12.3,20.61,14.13,15.63,45.0
01901,16.33,12.158333333333333,12.410000000000002,9.965000000000002,14.871666666666668,35.166666666666664
01902,15.68117647058823,13.127058823529413,12.297647058823529,11.152352941176469,13.47764705882353,35.705882352941174
01903,20.14,10.98,12.19,11.72,11.65,35.0
01904,14.998999999999999,12.700999999999999,13.184000000000001,12.222999999999999,12.475000000000001,36.8
01905,15.156666666666666,13.806666666666665,11.8925,11.660833333333334,12.350833333333336,35.166666666666664
01906,12.117272727272729,11.954545454545457,15.41818181818182,13.67909090909091,17.354545454545455,42.0
01907,11.548333333333334,13.295,13.408333333333333,13.073333333333332,16.86,40.666666666666664
01908,7.07,12.33,13.42,22.23,26.01,52.0
01910,13.96,14.88,10.08,10.27,13.55,31.0
01913,10.488333333333333,11.765,17.958333333333332,15.01,16.575,44.666666666666664
01915,11.534999999999998,11.778749999999999,15.146250000000002,14.89625,17.4625,42.125
01921,5.699999999999999,11.510000000000002,16.8325,15.835,18.0775,45.25
01922,10.376666666666667,11.4,17.71666666666667,15.979999999999999,14.833333333333334,44.0
01923,11.58,10.509999999999998,13.054444444444446,15.198888888888892,23.135555555555552,46.666666666666664
01929,10.465,10.76,14.04,18.155,15.59,42.5
01930,11.151818181818182,9.33090909090909,14.357272727272727,18.755454545454544,23.64272727272727,48.72727272727273
01931,18.55,10.35,11.01,18.29,25.13,47.0
01936,10.43,12.74,11.97,16.84,14.08,39.0
01937,13.07,11.81,15.01,16.32,17.42,44.0
01938,8.77375,11.093749999999998,15.23625,16.77,18.5025,45.5
01940,9.71,10.736,15.618,15.988,19.938,45.4
01944,2.46,10.97,18.21,16.16,23.15,51.0
01945,6.451666666666667,11.368333333333332,13.623333333333333,17.231666666666666,21.82833333333333,46.5
01949,13.67,9.36,15.31,13.14,18.87,44.0
01950,7.352000000000001,11.379999999999999,17.208,19.344,19.589999999999996,48.6
01951,8.81,10.905000000000001,16.8075,20.685,20.13,49.75
01952,11.44,11.3175,15.782499999999999,16.7975,21.4425,46.75
01960,13.029285714285715,11.434285714285716,13.917142857142858,14.422857142857142,19.665,43.0
01961,13.87,7.27,10.93,12.46,37.9,54.0
01965,6.82,6.15,12.28,11.13,20.9,37.0
01966,10.17,7.45,13.21,20.06,27.346666666666664,52.666666666666664
01969,9.3,13.96,16.64,17.32,15.66,44.0
01970,16.985454545454548,11.562727272727273,14.241818181818182,11.714545454545453,15.313636363636363,37.09090909090909
01971,19.04,17.13,12.4,14.37,15.85,37.0
01982,8.116666666666667,10.168333333333335,14.016666666666666,15.746666666666664,18.029999999999998,41.666666666666664
01983,6.526666666666666,11.329999999999998,15.193333333333333,16.18,20.599999999999998,47.0
01984,8.040000000000001,9.2275,13.36,13.060000000000002,16.3175,36.25
01985,6.7366666666666655,9.676666666666668,17.626666666666665,18.439999999999998,17.900000000000002,46.666666666666664
02018,3.75,10.26,15.46,10.37,30.47,49.0
02019,11.4875,12.47,18.2075,14.952499999999999,13.515,42.0
02020,7.05,11.85,17.05,15.78,19.61,48.0
02021,11.911666666666667,13.626666666666665,13.733333333333334,14.151666666666666,17.911666666666665,42.166666666666664
02025,6.833333333333333,10.916666666666666,17.12,18.273333333333333,21.593333333333334,50.0
02026,13.678888888888888,12.08,15.613333333333335,13.526666666666667,17.84111111111111,43.0
02027,15.96,10.469999999999999,15.09,13.32,19.54,43.5
02030,6.554,11.272,16.002,15.569999999999999,17.784,44.0
02032,8.455,13.64,16.43,15.95,15.515,43.5
02035,13.382,12.01,15.453999999999999,14.546000000000001,16.415999999999997,43.2
02038,7.782500000000001,12.72375,17.7575,14.896249999999998,12.46125,40.625
02041,10.08,11.56,16.25,15.29,15.29,42.0
02043,6.575,12.04,16.248333333333335,13.68,20.849999999999998,46.166666666666664
02044,9.05,10.01,16.56,15.25,17.82,43.0
02045,8.916666666666666,9.526666666666666,15.113333333333335,23.790000000000003,24.626666666666665,54.0
02047,6.35,9.03,18.68,18.42,23.49,50.0
02048,11.58,12.440000000000001,17.727777777777778,14.191111111111109,12.65666666666667,40.888888888888886
02050,8.205,10.623750000000001,16.794999999999998,15.94875,18.08625,45.375
02051,10.17,10.59,12.52,18.33,19.58,47.0
02052,9.637500000000001,13.465,16.310000000000002,15.3525,12.8075,42.75
02053,7.75,11.973333333333334,20.87,12.540000000000001,11.81,40.333333333333336
02054,8.553333333333335,12.200000000000001,17.773333333333333,15.280000000000001,14.660000000000002,43.0
02056,8.286666666666667,12.231666666666667,18.466666666666665,15.436666666666667,12.678333333333335,42.666666666666664
02059,10.08,11.56,16.25,15.29,15.29,42.0
02060,7.25,8.94,13.19,17.91,22.47,48.0
02061,7.598333333333334,11.578333333333333,17.41,13.823333333333332,18.186666666666667,44.5
02062,13.67375,13.7875,14.6025,13.49875,16.556250000000002,41.125
02065,7.05,11.85,17.05,15.78,19.61,48.0
02066,6.368,11.132,17.286,15.791999999999998,18.83,46.0
02067,8.296,13.172,16.952,14.24,15.032,43.0
02070,6.31,10.97,19.22,16.82,11.79,44.0
02071,9.56,15.83,16.2,10.63,15.95,41.0
02072,12.010000000000002,13.026923076923076,14.188461538461542,15.24076923076923,17.216923076923077,42.61538461538461
02081,10.108181818181817,12.963636363636363,16.032727272727275,14.174545454545456,15.461818181818183,42.63636363636363
02090,8.627142857142857,11.098571428571429,16.201428571428572,14.022857142857143,19.82714285714286,44.857142857142854
02093,8.723333333333333,11.298333333333334,17.665,16.413333333333334,13.733333333333333,43.0
02108,29.092000000000002,11.242,10.934000000000001,11.693999999999999,13.546000000000001,34.6
02109,37.694,10.432,8.718,10.110000000000001,13.866,32.4
02110,27.7,10.105,12.09,11.975,15.045000000000002,35.0
02111,22.816666666666666,8.793333333333335,11.286666666666667,11.816666666666668,15.446666666666667,34.333333333333336
02112,26.22,11.34,13.0,9.17,11.58,32.0
02113,43.366,10.556000000000001,6.9,8.74,13.116000000000003,31.6
02114,39.0,12.66777777777778,8.020000000000001,9.767777777777777,12.742222222222221,32.55555555555556
02115,23.495625000000004,8.02125,6.54875,7.106875000000002,13.624374999999999,31.0625
02116,28.23692307692308,12.221538461538461,11.033076923076923,11.505384615384617,14.625384615384617,35.07692307692308
02117,24.03,15.12,11.43,16.03,16.0,37.0
02118,26.787692307692307,12.919230769230769,11.163846153846153,10.33769230769231,11.34153846153846,33.46153846153846
02119,17.66823529411765,11.579411764705881,12.25,11.00529411764706,9.710588235294118,32.23529411764706
02120,17.87875,8.39125,8.668750000000001,8.635000000000002,11.0,27.125
02121,15.974615384615383,12.656153846153845,13.646153846153844,11.218461538461538,9.933076923076923,34.07692307692308
02122,22.64461538461539,13.722307692307696,12.656923076923077,10.726153846153847,11.967692307692307,34.69230769230769
02123,26.97,14.36,10.54,7.67,13.98,34.0
02124,18.274117647058823,13.560588235294116,13.985882352941175,11.43705882352941,11.731764705882355,35.35294117647059
02125,22.161666666666672,12.269166666666665,12.072499999999998,10.43,9.2175,32.083333333333336
02126,15.335999999999999,15.055000000000001,12.896,11.658999999999999,11.517999999999997,36.0
02127,34.71357142857143,12.834285714285713,9.233571428571427,10.149285714285716,8.522857142857143,31.5
02128,23.733333333333334,16.598333333333333,13.050833333333335,9.5575,8.590000000000002,34.666666666666664
02129,28.99333333333334,15.412222222222223,12.221111111111108,10.56111111111111,9.697777777777778,34.77777777777778
02130,20.8905,14.378,11.862,11.501000000000001,16.071,38.55
02131,16.1675,15.179999999999998,13.979999999999999,14.055,12.275,38.333333333333336
02132,14.813333333333333,14.121111111111112,14.639999999999999,13.883333333333333,18.442222222222224,43.111111111111114
02133,42.76,7.35,5.82,11.94,9.18,30.0
02134,38.20666666666667,7.782222222222223,6.460000000000001,5.237777777777778,6.386666666666667,27.666666666666668
02135,34.822,10.841333333333335,8.713999999999999,6.376,11.278666666666668,29.533333333333335
02136,15.57909090909091,12.944545454545455,13.126363636363637,13.019090909090908,14.316363636363635,36.90909090909091
02137,16.73,16.24,14.83,12.57,14.59,41.0
02138,24.82666666666667,11.292666666666666,9.669333333333332,8.743333333333334,13.225333333333333,33.8
02139,31.614705882352936,12.210588235294114,7.796470588235294,6.8352941176470585,8.513529411764706,29.705882352941178
02140,29.470833333333328,13.517500000000004,9.689166666666667,8.059166666666666,11.854166666666666,33.166666666666664
02141,32.58777777777778,15.396666666666667,7.2411111111111115,8.756666666666666,11.816666666666666,33.22222222222222
02142,28.415000000000003,12.725,5.2325,6.847500000000001,7.9399999999999995,29.5
02143,35.172000000000004,15.247000000000003,8.729000000000001,7.747999999999999,9.135,32.2
02144,35.480000000000004,12.605,8.676999999999998,7.867999999999999,9.4,31.2
02145,28.766666666666666,15.116666666666667,10.555555555555557,9.743333333333332,9.44222222222222,33.111111111111114
02148,19.43875,13.903125000000001,13.355624999999998,12.165000000000001,13.15625,37.3125
02149,17.09,14.66818181818182,13.460909090909091,10.108181818181817,10.931818181818182,35.81818181818182
